Ground_truth Keywords,Extracted Keywords,Precision,Recall,F1-score,n_gt_keywords,n_extraced_leywords
"['organization design', 'information technology', 'information processing perspective', 'organizational structures', 'environmental instability', 'organization task environment']","['the Second World War', 'Time']",0.0,0.0,0,6,2
"['Australia', 'consortial purchasing', 'Council of Australian University Librarians', 'cooperative action', 'New Zealand', 'electronic publication', 'North America', 'Europe', 'information sharing']","['The Council of Australian University Librarians', '1965', '1996', 'Australia', 'New Zealand', 'Australian', 'North America', 'Europe']",0.5,0.4444444444444444,0.47058823529411764,9,8
"['molecular equivalence number', 'structural features', 'chemical libraries', 'topological shapes', 'cyclic system', 'functional groups', 'MDL Drug Data Report', 'Available Chemical Directory', 'molecular equivalence indices', 'molecule classification', 'nonoverlapping relatable classes']","['meqnum', 'Meqnums', 'meqnums', 'meqnums', 'the MDL Drug Data Report', 'MDDR', 'the Available Chemical Directory', 'MDDR', 'SAR']",0.0,0.0,0,11,9
"['mechanical models', 'thin layer', 'small-scale stratification', 'fast time modulation', 'space-time modulation', 'controlled-layer structure', 'one-dimensional boundary-value problem', 'parametric control', 'low-frequency incident wave', 'high-frequency waves', 'waveguiding medium', 'absorbing layer', 'angle of incidence', 'one-dimensional problems', 'diffraction', 'disk-shaped element', 'acoustical models', 'active absorbing coating', 'nonreflecting coating']","['one', 'zero', 'three', 'one']",0.0,0.0,0,19,4
"['motion estimation', 'modified dynamic programming', 'dynamic programming', 'precise estimates', 'motion vector field', 'moving objects', 'vector-field computation', 'matching optimization problem', 'multiple dynamic images', 'heuristic modification', '2-D optimization problem', 'real movie images', 'algorithm', 'dynamic motion analysis', 'image sequence', 'motion vector field estimates']",['2'],0.0,0.0,0,16,1
"['automated breath detection', 'long-duration signals', 'feedforward backpropagation artificial neural networks', 'inspiration', 'expiration', 'postprocessing', 'human experts', 'entire-night recordings', 'automated algorithm', 'adult respiratory volume data', 'infant sleep data', 'uncalibrated rib cage', 'abdominal movement recordings', 'respiratory movements', '34 ms', '5 ms']","['two', 'ANN', 'ANN', 'ANN', '98.0%', '29 820', '29 819', 'three entire-night', 'Postprocessing', '34', '5 +', 'five', 'two']",0.0,0.0,0,16,13
"['underground poetry', 'librarian', 'literature', 'culture', 'publishing', 'library collections', 'out-of-print books', 'special collections']",[],0,0.0,0,8,0
"['personality research', 'Internet', 'data collection', 'Visions of Morality scale', 'in-class Web survey', 'in-class paper-and-pencil survey', 'take-home Web survey', 'take-home paper-and-pencil survey', 'response rates', 'Web-based instruments', 'administration', 'subject attrition']","['two', 'The Visions of Morality', 'Shelton and McAdams', '1990', 'one', 'four']",0.0,0.0,0,12,6
"['spatial relations', 'inductive logic programming system', 'function-free Horn-clause descriptions', 'spatial relations learning']","['an Inductive Logic Programming', 'ILP', 'between two', 'ILP']",0.0,0.0,0,4,4
"['geometrically invariant watermarking', 'feature points', 'digital images', 'geometrical distortions', 'global transformations', 'transforms', 'rotations', 'translations', 'local transformations', 'StirMark attack', 'self-synchronizing schemes', 'periodical properties', 'invariant properties', 'template insertion', 'image content', 'embedding', 'detection scheme', 'content descriptor', 'Delaunay tessellation', 'additive scheme', 'correlation properties', 'JPEG compression', 'geometrical attack', 'feature extraction']","['first', 'two', 'StirMark', 'Theses', 'Three', 'Delaunay', 'JPEG']",0.0,0.0,0,24,7
"['paperless office', 'pervasive clients', 'multiple servers', 'mobile workers', 'enterprise resource planning', 'data warehousing']","['McKesson Corporation', 'San Francisco', 'US$50 billion', 'last year', 'AvantGo (Hayward', 'Calif.', 'the past several years', 'McKesson', 'AvantGo', 'thousands', 'McKesson', 'McKesson']",0.0,0.0,0,6,12
"['Web performance', 'Web infrastructure', 'Web sites', 'networking', 'reliability']",[],0,0.0,0,5,0
"['self-adjusting quality of service control scheme', 'priority clients', 'resource partitioning', 'simulation', 'multimedia systems', 'performance evaluation', 'resource reservation']","['Quality of Service', 'QoS', 'QoS', 'QoS', 'QoS', 'QoS', 'QoS', 'QoS', 'QoS', 'QoS']",0.0,0.0,0,7,10
"['nonlinear modeling', 'adaptive fuzzy control', 'MCFC stack', 'fuel cells', 'radial basis function neural networks identification model', 'input-output sampled data', 'rule database', 'nearest-neighbor-clustering algorithm', 'molten carbonate fuel cells stack', 'backpropagation algorithm']","['MCFC', 'MCFC', 'MCFC', 'MCFC', 'MCFC', 'MCFC']",0.0,0.0,0,10,6
"['management perspective', 'academic experience', 'management faculties', 'university course delivery', 'engineering faculties', 'search-oriented institutions']","['30 years', 'two']",0.0,0.0,0,6,2
"['Bayesian nonstationary autoregressive models', 'biomedical signal analysis', 'variational Bayesian algorithm', 'time-varying coefficients', 'linear dynamical system', 'frequency domain characterization', 'event-related desynchronization', 'photic synchronization scenarios', 'time domain characterization', 'Kalman smoother', 'EEG analysis']",['Bayesian'],0.0,0.0,0,11,1
"['horizontal waypoint guidance algorithm', 'line-following guidance', 'waypoint line segments', 'LQR', 'linear quadratic regulator', 'optimal waypoint changing points', 'stability bound', 'ground speed changes', 'Lyapunov stability theorem', 'unmanned flying vehicle', 'threat avoidance', 'terrain masking', 'attack directions', 'target location arrival time']",['Lyapunov'],0.0,0.0,0,14,1
"['design to cost system', 'innovative product development', 'product cost modelling', 'design for automation', 'material selection module', 'knowledge-based system', 'process optimization module', 'design for assembly module', 'cost estimation module', 'user interface', 'machining', 'injection moulding', 'process planning', 'feature-by-feature cost estimation report', 'object-oriented rule-based system', 'computer aided design solid modelling system', 'fuzzy logic', 'object-oriented programming', 'concurrent engineering']","['Two', 'Two']",0.0,0.0,0,19,2
"['multidimensional data visualization', 'user interactivity', 'Visualization Toolkit', 'Tcl/Tk', 'glyphs', 'visual object', 'data parameters', 'visual attribute', 'multi-dimensional data viewer', 'psycholinguistic experiments', 'graphical interface', 'multidimensional image rendering', '3D scatter plots', 'multivariate data display']","['two', 'Data Desk 6.1', 'SAS-JMP', 'SPSS', '10.0', 'three', 'the Visualization Toolkit (Schroeder et al', '1998', 'Tcl/Tk', 'Ware', '2000']",0.09090909090909091,0.07142857142857142,0.08,14,11
"['decoherence', 'solid-state quantum computing', 'scalable quantum computing devices', 'engineering constraints', 'logical qubit encoding', 'pulse sequence decoupling', 'decoupling pulse optimization', 'exchange Hamiltonian']","['first', 'two']",0.0,0.0,0,8,2
"['out-of-print music', 'scholarly editions', 'performance editions', 'technical music vocabulary', 'music publishing industry', 'specialized publishers', 'out-of-print printed music', 'specialized vendors']",[],0,0.0,0,8,0
"['variables', 'variable selection', 'subset selection', 'genetic algorithm guided selection method', 'encoding scheme', 'compounds', 'QSAR/QSPR model', 'optimization', 'descriptors', 'compound subsets', 'multiple models', 'clusters', 'chemotypes', 'molecular similarity', 'Selwood data set', 'XLOGP data set', 'artificial data points']","['GAS', 'QSPR', 'GAS', 'GAS', 'Selwood', '31', '53', 'GAS', '100', '1', 'second', '1831', '126', 'QSPR']",0.0,0.0,0,17,14
"['optimisation techniques', 'Web sites', 'trade mark infringement', 'Reed Executive Plc', 'Reed Solutions Plc', 'Reed Business Information Limited', 'Reed Elsevier (UK) Limited', 'totaljobs.com Limited', 'passing off']","['20 May 2002', 'Pumfrey', '2', '2', 'UK', '3', 'first']",0.0,0.0,0,9,7
"['hidden convexity', 'finite-dimensional stationary linear discrete-time systems', 'conical constraints', 'control constraint']",[],0,0.0,0,4,0
"['high-density remote storage', 'Ohio State University Libraries', 'high-density off-site book storage facility', 'shelving', 'climate control system', 'stored materials', 'online catalog record', 'patrons', 'remote location', 'courier deliveries', 'circulation']","['the Ohio State University Libraries', '1995', 'nearly 1.5 million', 'only 9000 square feet', '30-foot', 'up to 12']",0.0,0.0,0,11,6
"['information architecture', 'target user', 'target content', ""children's Web portal"", 'museum information']",[],0,0.0,0,5,0
"['level-continuous fuzzy sets', 'isometric embedding', 'real separable Banach space', 'real continuous functions', 'cartesian product', 'unit ball', 'dual space', 'Ascoli-Arzela type theorem', 'Cauchy problem', 'compact-convex fuzzy sets']","['Minkowski', 'Banach', 'X and C([0', '1', 'Banach', '0', '1', 'Ascoli', 'Cauchy']",0.0,0.0,0,10,9
"['fair market value', 'economic principles', 'out-of-print books', 'pricing']","['Four', 'fifty-six']",0.0,0.0,0,4,2
"['optimization', 'operations research', 'nonlinear programming', 'advertising campaign planning', 'OR']","['Belenky', '2001']",0.0,0.0,0,5,2
"['NetSec 2002', 'CSI', 'enterprise security']","['NetSec', 'San Francisco', 'CSI']",0.3333333333333333,0.3333333333333333,0.3333333333333333,3,3
"['conjugate conditions', 'optimal control problems', 'distributed systems', 'elliptic equations', 'quadratic minimized function', 'computational discretization schemes']",['Hilbert'],0.0,0.0,0,6,1
"['Web based relationship marketing', 'hotel industry', 'World Wide Web marketing', 'hotel Web sites', 'multimedia', 'Web content survey', 'global electronic market']","['World Wide Web', 'two-year', '1', '2', '3', 'Gilbert', '1996']",0.0,0.0,0,7,7
"['linear extensions', 'partial order theory', 'electronic descriptors', 'modeled order', 'end points', 'solubilities', 'quantitative structure-activity relationships', 'predicting power improvement', 'structural descriptors', 'graphical representation', 'combinatorial rule', 'most probable linear order', 'partially ordered set', 'Hasse diagram', 'organic compounds']","['POT', 'POT']",0.0,0.0,0,15,2
"['general enterprise model', 'SMEs', 'decision making', 'GEM', 'problem domains', 'enterprise modelling frameworks', 'dynamic modelling issues', 'operational level', 'public sector organisations', 'case study', 'business process re-engineering', 'single perspective model', 'service sector organisations', 'plug and play methodology']","['GEM', 'GEM', 'five', 'GEM', 'GEM']",0.2,0.07142857142857142,0.10526315789473682,14,5
"['iLumina', 'digital library', 'Internet', 'metadata', 'community-sharing library', 'professional roles', 'librarians', 'quality assurance', 'peer review', 'teaching resource sharing', 'information resources', 'academic library', 'library automation', 'standards', 'interoperability', 'reusable software', 'distributed systems', 'user issues']",[],0,0.0,0,18,0
"['medicine', 'health care', 'information technology', 'engineering developments', 'radiant imaging methods', 'mathematical modeling', 'human body', 'computer-based patient record', 'molecular biology', 'human genetics', 'biotechnology', 'medical informatics research', 'medical data privacy', 'intellectual property rights', 'information systems', 'individual medical knowledge access', 'implantable pacemaker devices', 'implantable defibrillator devices']","['Private Universitat', 'Medizinische Informatik', 'Technik Tirol/University for Health Informatics and Technology Tyrol', 'Innsbruck', 'Tyrol', 'Austria']",0.0,0.0,0,18,6
"['fuzzy modeling', 'generalized conjunction operations', 'tuning', 'function approximation', 'approximation performances', 'membership functions', 't-norm', 'fuzzy inference systems']","['First', 'Second']",0.0,0.0,0,8,2
"['emotion', 'self-control', 'time-inconsistent preferences', 'learning', 'emotional choice systems', 'inhibition', 'choice model']",['third'],0.0,0.0,0,7,1
"['broadband imagery', 'optical phased array', 'imaging applications', 'mechanical beam-steering components', 'mirrors', 'gimbals', 'nonmechanical device', 'nematic liquid crystal optical phased array', 'blazed phase grating', 'broadband imaging system', 'dispersion', 'incident wavelengths', 'output angles', 'chromatic aberrations', 'image plane', 'first diffraction order', 'multiple-order effect', 'multiple copies', 'digital image restoration technique', 'postprocessing technique', 'Wiener deconvolution filter', 'approximately constant reflectivities', 'spectral region of interest', 'liquid-crystal optical phased array steering', 'incident light steering', 'halogen lamp']","['One', 'two', 'First', 'Second', 'first', 'Wiener']",0.0,0.0,0,26,6
"['lossy nonuniform transmission lines', 'differential quadrature method', 'numerical approximation technique', 'partial differential equations', 'algebraic equations', 'interconnects', 'multiport models', 'rationalization process', 'time-domain model', 'frequency-domain Telegrapher PDE', 'multiconductor transmission lines']","['Telegrapher', 'Pade', 'AWE', 'two', 'AWE']",0.0,0.0,0,11,5
"['fast frequency acquisition', 'phase-frequency detectors', 'phase-locked loop', 'CMOS process', '1.25 GHz', '1.5 GHz', 'clock generator', 'latch-based PFD architecture', 'GSamples/s PLL', 'pass-transistor DFF PFD architecture', '0.25 micron']","['two', 'less than 8', 'FO-4', 'Prototypes', '0.25- mu m', '1.25 GHz', '1.5 GHz', '1/(6.7.FO-4', 'two', 'PFD', '1 GHz', 'two', '1.7', '1.4']",0.14285714285714285,0.18181818181818182,0.16,11,14
"['nonlinear systems', 'Hele-Shaw flows', 'body forces', 'sources', 'injection moulding', 'Darcy law', 'boundary value problems']","['first', 'nonisothermal', 'non-Newtonian', 'three', 'p', 'Darcy', 'p']",0.0,0.0,0,7,7
"['computational color constancy algorithms', 'synthesized data', 'gray world methods', 'Retinex method', 'gamut-mapping method', 'neural net method', 'color by correlation method', 'chromaticity', 'scene illuminant', 'algorithm performance', 'reflectance spectra', 'specularities', 'clipping', 'illumination invariant image']","['three', 'two', 'Retinex', 'Forsyth', '1990', '2000', 'Finlayson', 'Finlayson', '1997, 2001', 'Hubel', 'Finlayson', '2000', 'three']",0.0,0.0,0,14,13
"['transport nets', 'heterogeneous territory', 'transport routes', 'terminal points', 'tree-like network', 'branch points', 'stepwise optimization algorithm', 'adjacency matrix']",[],0,0.0,0,8,0
"['accessible streaming content', 'Web site', 'quality service', 'streaming media', 'multimedia projects', 'Web accessibility', 'HTML', 'streaming content developers', 'visually impaired people', 'visual detail', 'interface elements', 'hard-of-hearing people', 'sound effects', 'Section 508', 'accessibility issues', 'content providers', 'United States', 'disabled users', 'blind people', 'deaf people', 'Web publishing']","['US', 'Section 508']",0.5,0.047619047619047616,0.08695652173913042,21,2
"['extinction cross sections', 'realistic raindrops', 'data-bank', 'T-matrix method', 'computer program', 'gravity', 'mean effective radius', '0 to 3.25 mm', '10 to 80 GHz', 'temperature', 'interpolation', 'error analysis', 'operating frequencies', '38 GHz', 'Singapore', 'total cross sections', 'horizontal polarization', 'vertical polarization', 'nonlinear curve fitting technique', 'SHF', 'EHF', 'electromagnetic wave scattering', 'EM wave scattering', '15 GHz', '21.225 GHz', '0 C', '10 C', '20 C']","['TCS', 'Pruppacher', 'Pitter', '1971', '0', '3.25 mm', '10 to 80 GHz', '0', '10', '20 degrees', '3', 'TCS', 'TCS', 'three', '15', '21.225', '38 GHz', 'Singapore', 'TCS']",0.15789473684210525,0.10714285714285714,0.1276595744680851,28,19
"['phase control', 'higher-order squeezing', 'quantum field', 'phase-dependent photon statistics', 'atomic transition-based fluorescent systems', 'quantum fluctuations', 'two-photon interference', 'coherent field mixing']","['2002', '023601', 'two', 'two']",0.0,0.0,0,8,4
"['multiprocessor systems', 'computation of jets', 'gas-dynamic problems', 'data-transfer interface', 'message passing interface', 'low-pressure region', 'cluster systems']",[],0,0.0,0,7,0
"['interactive 3D volume segmentation', 'interaction metaphor', 'deformable surfaces', 'deformable surfaces', 'interactive segmentation', 'multi-modal system', 'sensory feedback', '3D haptic device', 'tubular structure', 'virtual reality', 'medical image segmentation', 'mouse', 'varying diameter cylinder', 'deformable surface', 'haptic interaction']",[],0,0.0,0,15,0
"['inverse problem', 'hierarchical structure', 'parabolic equation', 'heat-conduction theory', 'unique solvability']",[],0,0.0,0,5,0
"['optimization', 'injection moulding', 'boundary element method', 'cavity temperature distributions', 'cooling stage', 'objective function', 'iterative algorithm', '3D numerical simulation', 'boundary integral sensitivity analysis', 'heat conduction']",['three'],0.0,0.0,0,10,1
"['Tablet PC', 'Microsoft', 'handheld computers', 'handwritten text', 'Windows XP operating system', 'digitizing tablet', 'pen-based computing']","['first', ""Microsoft Corp.'s"", 'today', 'Windows XP', 'Microsoft']",0.2,0.14285714285714285,0.16666666666666666,7,5
"['bionics-inspired cellular automaton model', 'pedestrian dynamics', 'chemotaxis', 'coupling constants', 'herding behaviour', 'evacuation processes simulation', 'nonmonotonic dependence']","['one', 'two']",0.0,0.0,0,7,2
"['stable polynomials', 'linear discrete systems', 'geometry', 'multidimensional stability domain', 'Kharitonov theorem', 'characteristic polynomial']",['Kharitonov'],0.0,0.0,0,6,1
"['traffic noise transmission', 'open window', 'rectangular room', 'high-rise buildings', 'sound pressure', 'low-frequency components', 'traffic noise prediction methods', 'wave theory', 'mode coupling theory', 'active noise control technology']","['ANC', 'first', 'ANC', 'two', 'the 17th', '30th', '34']",0.0,0.0,0,10,7
"['Beth properties', 'intuitionistic modal logics', 'interpolation properties']","['two', 'Beth', 'L', 'C1', 'C2', 'C2', 'two']",0.0,0.0,0,3,7
"['manufacturing', 'impulse turbine blades', 'wave energy power conversion', 'rapid prototyping', 'fused decomposition modelling', 'University of Limerick', 'CAD/CAM', 'solid modelling', 'finite element analysis', 'concurrent engineering']","['the Wave Energy Research Team', 'WERT', 'the University of Limerick', '0.6 m', 'Pro-Engineer 2000i', 'three', 'Pro-Mechanica']",0.0,0.0,0,10,7
"['niche markets', 'last-mile access', 'twisted copper pair', 'network edge devices', 'copper cables']",[],0,0.0,0,5,0
"['ballot box', 'mark-sense balloting', 'electronic voting', 'automatic teller machine computer-based voting system', 'ATM kiosk style computer-based voting systems', 'online voting']","['November 2000', 'US', 'US', '$2-$4 billion', 'the United States', 'Canada', 'the next decade']",0.0,0.0,0,6,7
"['nonlinear time-optimal control problem', 'smooth nonlinear control system', 'optimal control switching points', 'sufficient existence conditions']",[],0,0.0,0,4,0
"['1024 bit', 'nematic liquid crystal', 'spin clusters', 'strong intramolecular interactions', 'programmable multifrequency irradiation', 'low amplitude', 'coherent long-lived /sup 1/H response signals', 'spectral resolution', 'second weak pulse', 'pseudo-2D spectra', 'NMR molecular photography', '2D pattern', 'molecular system spin state', 'information storage', 'spin echoes', 'Hilbert spaces', 'high-content molecular information processing', 'coupled spins', 'dipole-dipole interactions', 'spin-locking', 'proton spin', 'spin dynamics']","['two', '32', '32=1024', '1', 'second', '90 degrees', '1024']",0.0,0.0,0,22,7
"['law firms', 'professional services firms', 'client expectations', 'business environment', 'information systems']","['several decades', 'recent years', 'PA Consulting']",0.0,0.0,0,5,3
"['population', 'cellular automata model', 'predation', 'Penna model', 'single-species asexual bit-string model', 'biological ageing', 'Verhulst factor', 'restraining effect', 'lattice', 'wolves', 'sheep', 'fluctuation', 'Lotka-Volterra model']","['Penna', '1995', 'Verhulst', 'Danuta Makowiec', 'four', 'Verhulst', 'two', 'Penna', 'two', 'one', 'one']",0.0,0.0,0,13,11
"['health care', 'strategy', 'UK NHS IT programme']",['UK'],0.0,0.0,0,3,1
"['Adobe GoLive 6.0', 'Web authoring', 'GUI', 'collaboration server', 'Flash', 'Real', 'Java', 'application servers', 'workgroup server', 'LiveMotion 2.0', 'animation and scripting tool', 'Macromedia SWF format', 'workgroup environment', 'Web publishing environment', 'design-centric dynamic content']","['Adobe GoLive', '6.0']",0.0,0.0,0,15,2
"['USA', 'historical analysis', 'strategic analysis', 'computer industry', 'government research', 'development spending', 'technology strategy', 'new product innovation', 'competition', 'low-end personal computer market', 'parallel computing architectures', 'high-end computing market evolution', 'supercomputing']",[],0,0.0,0,13,0
"['controllability', 'shells', 'minimal time', 'thin cups', 'Fourier method', 'partial differential equations', 'Young modulus', 'Hilbert space', 'Ingham type theorems']","['Fourier', 'Ingham', '1936']",0.0,0.0,0,9,3
"['computational electromagnetics codes', 'computer architecture', 'algorithmic complexity', 'innermost loops', 'operation count', 'computer hardware', 'memory chips', 'data movement', 'matrix-matrix multiplications', 'matrix-vector multiplications', 'FDTD loops', 'LU factorizations', 'iterative solvers', 'dense matrices', 'CEM codes']","['CEM', 'FDTD', 'LU', 'two', 'Athlon 900 MHz', 'HP PA 8600']",0.0,0.0,0,15,6
"['lung metastasis detection', 'CT images', 'computed tomography', 'thorax', 'knowledge-based top-down approach', 'image interpretation', 'three-dimensional analysis', 'oncology', 'computer-aided diagnostic tool', 'data visualization', 'two-dimensional analysis', 'medical imaging', 'knowledge representation']","['two', 'three', 'first', 'two', '20', '988', 'the Oncology Department']",0.0,0.0,0,13,7
"['WEXTOR', 'Web-based tool', 'Javascript-based experiment generator', 'teaching tool', 'World Wide Web', 'customized Web pages', 'print-ready visual display', 'factorial designs', 'client-side response time measurement', 'content wizard', 'HTML', 'Web server', 'logfiles', 'database', 'experimental design visualization', 'free software']","['WEXTOR', 'Javascripts', 'WEXTOR', 'WEXTOR', 'WEXTOR']",0.2,0.0625,0.09523809523809523,16,5
"['complexity transitions', 'global algorithms', 'sparse linear systems', 'finite fields', 'random linear equations', 'finite Galois field', 'statistical mechanics', 'Gaussian elimination', 'phase boundaries', 'integer factorization', 'encryption', 'RSA cryptosystem', 'message deciphering', 'disordered systems']","['Galois', 'Gaussian', 'RSA']",0.0,0.0,0,14,3
"['learning', 'quasi-weighted means', 'quasi-linear means', 'parametric functions', 'measure values', 'ratio values']",['first'],0.0,0.0,0,6,1
"['quantitative structure-property relationship', 'high performance liquid chromatography', 'reaction products', 'organic chemistry', 'computational model', 'relative response', 'seven-descriptor linear correlation', 'squared correlation coefficient', 'ZINDO oscillator strengths', 'ultraviolet spectral absorbance prediction', 'ultraviolet spectrophotometric detection', 'combinatorial chemistry', 'generic quantitation', 'configuration interaction calculation', 'CODESSA program', 'MOS-F package']","['QSPR', 'seven', '0.815', '521.compounds', '460', 'five', '0.857']",0.0,0.0,0,16,7
"['variable structure intelligent control', 'PM synchronous servo motor drive', 'discrete time systems', 'state estimation', 'linear observer', 'neural network', 'control design', 'uncertainty compensation', 'control performance']","['VSC', 'linear', 'VSC', 'PMSM']",0.0,0.0,0,9,4
"['in-house fulfillment system', 'survey', 'suppliers', 'publication software packages']","['CM', '13th', 'annual']",0.0,0.0,0,4,3
"['computational model', 'autonomous behavior', 'animat', 'autonomous system', 'robot', 'intelligent behavior', 'biological model', 'tuning', 'tests', 'robust system', 'cortex-like automata', 'elementary functions', 'associative domain', 'architecture', 'learning rules', 'links', 'simple environment', 'internal drives', 'perceptive domain', 'motor domain', 'variable computation', 'variable exchange', 'regularity learning']","['Endowing', 'First', 'Second', 'Second']",0.0,0.0,0,23,4
"['reconfigurable bus', 'embedded DRAM macros', '8-pixel-parallel rendering logic', 'low power consumption', 'polygon-dependent access', 'line-block mapping', 'read-modify-write data transaction', 'CMOS embedded memory logic technology', '120 mW', 'low-power 3D rendering engine', 'three-dimensional rendering engine', 'mobile PDA chip', 'mobile personal digital assistant chip', '3D graphics rendering', '6 Mbit', '3.2 GB/s', '0.18 micron']","['three', '3', 'Six-megabit', '8-pixel', '3.2-GB', '25%', '3', '2.22-Mpolygons', '0.18- mu m', '24 mm', '2/', '120 mW']",0.08333333333333333,0.058823529411764705,0.06896551724137931,17,12
"['discounted utility model', 'hyperbolic discounting models', 'intertemporal preferences', 'health outcomes', 'social decisions', 'private decisions']","['DU', 'DU', 'three', 'DU']",0.0,0.0,0,6,4
"['two-step integral imaging', 'two-step integral imaging system', '3-D orthoscopic real images', 'nonstationary micro-optics technique', 'resolution improved viewing', '3-D image reconstruction', 'liquid crystal light valve', 'display device', 'LCLV', 'pickup lenslet array']","['two', '3', 'two']",0.0,0.0,0,10,3
"['coaxial couplers', 'complex cross section', 'coaxial waveguides', 'Schwarz-Christoffel Toolbox', 'public-domain MATLAB package', 'slotted coaxial cables', 'polygonal inner conductors', 'external shields', 'metallic diaphragms', 'nonsymmetrical couplers', 'conformal mapping design tools', 'symmetrical couplers', 'circular inner conductors', 'numerical conformal transformations']","['Schwarz', 'MATLAB', 'nonsymmetrical']",0.0,0.0,0,14,3
"['ePsych', 'interactive demonstrations', 'Web site', 'teaching', 'Java-based experiments', 'video clips', 'animated diagrams', 'layer-based navigation system', 'Worlds of the Mind', 'active learning', 'psychology experiments']","['ePsych', 'Java', 'Worlds of the Mind']",0.6666666666666666,0.18181818181818182,0.28571428571428575,11,3
"['identity-based society oriented signature scheme', 'anonymous signers', 'signature verification']","['1989', 'only one']",0.0,0.0,0,3,2
"['universal dynamic synchronous self-stabilization', 'self-stabilization', 'synchronous self-stabilizing protocol', 'distributed system', 'nonreactive behaviour', 'dynamic changes', 'topology', 'optimal quiescence time', 'quiescence time', 'synchronous network', 'finite state', 'unique identifiers', 'proof technique', 'optimal protocol', 'anonymous networks', 'graph fibrations']",[],0,0.0,0,16,0
"['q-partitions', 'minterms', 'decomposition clone', 'disjunctive decomposition', 'partial functions', 'Boolean functions decomposition', 'logic synthesis']","['Upr', 'Sist', 'Mash', '6', '29', '1999', 'Boolean']",0.0,0.0,0,7,7
"['affine invariants', 'convex polygons', 'image registration', 'object recognition', 'algebraically dependent. invariants', 'complexity reduction', 'convex quadruplet', 'feature vector']","['Yang', 'Cohen', 'vol.8', 'no.7', 'July 1999']",0.0,0.0,0,8,5
"['Internet', 'survey', 'Web design', 'personalization', 'predictability', 'online advice trust', 'online mortgage advice', 'source credibility', 'e-commerce', 'house buying advice']","['two', 'first', 'second', 'more than 2,500', 'first', 'first', 'three']",0.0,0.0,0,10,7
"['Win32.Perrun', 'JPEG files', 'virus', 'compressed graphic images']",['JPEG'],0.0,0.0,0,4,1
"['emotion', 'bounded rationality', 'Yerkes-Dodson law', 'decision-making', 'psychology']","['Hanoch', 'Yerkes', 'Hanoch', 'Hanoch']",0.0,0.0,0,5,4
"['iterative regularized least-mean mixed-norm image restoration', 'noise', 'mixed-norm functional', 'smoothing functional', 'regularization parameters', 'kurtosis', 'unique minimizer', 'iterative algorithm', 'convergence', 'noise distribution', 'partially restored image', 'least mean square functionals', 'mean fourth functionals', 'convex functional']","['fourth', 'LMF', 'Two', 'one', 'LMS', 'LMF', 'two', 'LMS', 'LMF']",0.0,0.0,0,14,9
"['model selection', 'electromagnetic source analysis', 'VEFs', 'noise settings', 'residual variance', ""adjusted Hotelling's test"", 'Wald test', 'empirical data', 'visual evoked fields', 'MEG source analysis', 'EEG source analysis', 'goodness-of-fit', 'source localization']","['two', 'MSP', 'Bayes', 'Wald', 'Hotelling', 'Bayes', 'Wald']",0.0,0.0,0,13,7
"['document-level literacy skills', 'rumor', 'innuendo', 'urban legend', 'falsehood', 'students', 'search', 'integration', 'sourcing', 'corroboration', 'accurate credible information', 'educational Web site design']","['World Wide Web (', 'millions']",0.0,0.0,0,12,2
"['two-level CMOS cache memory', 'wordline/bitline-oriented tag-compare', 'tag-sense amplifiers', 'high-speed operation', 'low-power VLSI system applications', '0.77 mW', '50 MHz', 'four-way set-associative memory', 'cache memory architecture', 'sense wordline/bitline amplifiers', 'eight-transistor tag cell', 'ten-transistor memory cell', 'shrunk logic swing memory cell', 'ground/floating data sense amplifier', 'low-voltage VLSI system applications', '0.8 V', '128 kbit', '1.8 V', '0.18 micron', '11.6 ns', '20.5 ns']","['0.8-V 128-kb', 'four', 'two', 'two', 'SWL', 'eight', '8', '2', '10', '1', 'VLSI', 'SWL', '11', '10', 'L1', '8', 'SWL', 'SBL', '0.8-V', '1.8-V 0.18- mu m', 'L1', '0.77', '50 MHz']",0.043478260869565216,0.047619047619047616,0.04545454545454545,21,23
"['neural network ensembles', 'QSAR', 'QSPR', 'structure-property correlation', 'training set', 'training parameters', 'generalization performance', 'uncertainty', 'bootstrap aggregation', 'bagging', 'retraining', 'generalization error decomposition', 'structure-activity correlation']","['QSPR', 'Krogh', 'Vedelsby', '1995']",0.25,0.07692307692307693,0.11764705882352941,13,4
"['knowledge-based structures', 'organisational commitment', 'emotional attachment', 'performance factors', 'productivity', 'staff turnover', 'earning organisations']","['R. Miles et al', '1997', 'J. Quinn et al', '1996']",0.0,0.0,0,7,4
"['National Electronic Site Licensing Initiative', 'NESLI', 'electronic journals', 'license agreements', 'academic libraries', 'Joint Information Systems Committee', 'JISC', 'usage statistics', 'ICOLC']","['1998', 'UK', 'the National Electronic Site Licensing Initiative', 'the Joint Information Systems Committee']",0.0,0.0,0,9,4
"['300 mm', 'software simulation', 'conveyor-based continuous flow transport technology', 'car-based wafer-lot delivery', 'delivery time', 'throughput', 'automated material handling system', 'semiconductor fab', 'wafer processing']",['300 mm'],1.0,0.1111111111111111,0.19999999999999998,9,1
"['virtual community', 'identity deception', 'Internet', 'online community', 'information technology professionals', 'psychiatric illness', 'group processes', 'social processes', 'Web sites', 'psychology', 'bulletin boards']","['DF', 'Nowheremom', 'Nowheremom', 'DF', 'DF', 'three']",0.0,0.0,0,11,6
