Ground_truth Keywords,Extracted Keywords,Precision,Recall,F1-score,n_gt_keywords,n_extraced_leywords
"['spreadsheet', 'critical path']","['delivering management science', 'traditional pert', 'recent shift', 'project network', 'paper describes', 'operations research', 'importance due', 'generalized pert', 'critical path', 'cpm algorithm', 'cpm implementation', 'spreadsheet environment', 'implementation', 'spreadsheet', 'spreadsheet', 'vehicle', 'using', 'users', 'techniques', 'rrb', 'problem', 'ms', 'lrb', 'finding', 'end', 'attention']",0.07692307692307693,1.0,0.14285714285714288,2,26
"['management perspective', 'academic experience', 'management faculties']","['oriented institutions providing little guidance', 'whose graduate education', 'two major processes', 'reading relevant literature', 'recently completed', 'provide outputs', 'namely one', 'management perspective', 'management faculties', 'involving trial', 'error experimentation', 'academic experience', '30 years', 'university course', 'university course', 'particular perspective', 'teaching experience', 'little', 'course', 'particular', 'teaching', 'teaching', 'well', 'viewing', 'value', 'used', 'students', 'rrb', 'rrb', 'respect', 'research', 'regarding', 'process', 'preparation', 'preparation', 'particularly', 'outcomes', 'operations', 'observing', 'number', 'number', 'lrb', 'lrb', 'interest', 'instructors', 'instructors', 'individuals', 'ideas', 'ideas', 'g', 'engineering', 'e', 'designing', 'delivery', 'delivery', 'delivering', 'customers', 'convey', 'case', 'author', 'action', 'accumulated']",0.04838709677419355,1.0,0.09230769230769231,3,62
"['robust estimation', 'linear regression parameters', 'pseudoinverse method', 'bayesian method', 'pseudoinversion', 'bayesian approach', 'blue']","['study considers robust estimation', 'linear regression problems', 'linear regression parameters', 'bayesian method allowing', 'bayesian approach', 'pseudoinverse method', 'regularizing algorithms', 'regularization method', 'regularization', 'relationship', 'pseudoinversion', 'investigated', 'errors', 'data', 'correlations', 'constructed', 'blue']",0.29411764705882354,0.7142857142857143,0.4166666666666667,7,17
"['denoising algorithm', 'superresolved position estimation', 'high positioning accuracy', 'modified averaging operation', 'noise sensitivity', 'tracking systems', 'civil applications', 'optical experiment']","['achieve high positioning accuracy', 'tracking systems used', 'superresolved position estimation', 'modified averaging operation', 'novel denoising algorithm', 'new improved algorithm', 'positioning accuracy', 'new algorithm', 'suggested approach', 'significantly reduced', 'optical experiment', 'noise sensitivity', 'noise pattern', 'demonstrated theoretically', 'civil applications', 'well', 'well', 'using', 'uses', 'randomness', 'present', 'performances', 'obtaining', 'military', 'improve', 'concept', 'applying']",0.18518518518518517,0.625,0.2857142857142857,8,27
"['hybrid simulation', 'space plasmas', 'massless fluid representation', 'transition layer', 'tangential discontinuity', 'pressure anisotropy', 'electromagnetic hybrid model', 'magnetopause shear layer', 'field reversal layer', 'magnetized plasma flow', 'cylindrical plasma source']","['magnetopause shear layer driven', 'velocity shear region', 'particle mixing across', 'main numerical schemes', 'magnetized plasma flow', 'jets moving across', 'cylindrical plasma source', 'field reversal layer', 'massless fluid representation', 'electromagnetic hybrid model', 'dimensional hybrid simulation', 'transition layer', 'massless fluid', 'hybrid simulation', 'hybrid simulation', 'hybrid simulation', 'simplest model', 'magnetic field', 'magnetic field', 'tangential discontinuity', 'space plasmas', 'size objects', 'see prikl', 'pressure anisotropy', 'maks press', 'article concludes', 'helmholtz instability', 'helmholtz instability', 'helmholtz instability', 'helmholtz instability', 'finite size', 'brief review', 'dimensional', 'instability', 'review', 'finite', 'zero', 'two', 'three', 'theory', 'survey', 'survey', 'studies', 'start', 'rrb', 'rrb', 'pt', 'process', 'particles', 'p', 'onset', 'models', 'middle', 'medium', 'mat', 'lrb', 'lrb', 'literature', 'literature', 'kelvin', 'kelvin', 'kelvin', 'kelvin', 'iv', 'ions', 'interaction', 'informatika', 'iii', 'form', 'electrons', 'electrons', 'describe', 'compressibility', '56', '5', '4', '2000']",0.12987012987012986,0.9090909090909091,0.22727272727272727,11,77
"['multispectral color image capture', 'liquid crystal tunable filter', 'multispectral color image acquisition system', 'monochrome ccd camera', 'tunable filter', 'spectral transmittance', 'spectral characterization', 'acquisition system', 'acquisition noise', 'camera output signals', 'regression methods', 'camera outputs', 'ciexyz', 'cielab', 'spectral model', 'principal eigenvector approach', 'spectral reflectance', 'imaged surface', 'pixel']","['multispectral color image acquisition system consisting', 'multispectral color image capture using', 'professional monochrome ccd camera', 'liquid crystal tunable filter', 'independent color space', 'independent color data', 'acquisition system taking', 'k camera outputs', 'camera output signals', 'two main approaches', 'principal eigenvector approach', 'applying regression methods', 'acquisition system', 'tunable filter', 'model using', 'acquisition noise', 'spectral transmittance', 'spectral reflectance', 'spectral model', 'spectral characterization', 'one consists', 'imaged surface', 'experimental setup', 'controlled electronically', 'another method', 'proposed', 'pixel', 'perform', 'inverting', 'evaluated', 'estimate', 'device', 'device', 'describe', 'convert', 'convert', 'ciexyz', 'cielab', 'based', 'account']",0.35,0.7368421052631579,0.47457627118644063,19,40
"['local parametrisations', '2d gaussian filters', 'surface noise', 'evolution properties', 'mean curvature values', 'semigeodesic coordinates', 'underlying triangulation', 'volumetric diffusion techniques', 'convolutions', 'curvature scale space method']","['volumetric diffusion techniques since 2', 'outperformed comparable techniques within', 'curvature scale space method', 'selecting different directions', 'different shapes indicating', 'convolving local parametrisations', '7 evaluation framework', 'scale curvature computation', 'mean curvature values', 'first geodesic line', 'constructing semigeodesic coordinates', 'gaussian filters iteratively', 'results also show', 'smoothed surface curvatures', 'curvature computation', 'smoothed iteratively', 'semigeodesic coordinates', 'mean curvature', 'mean curvatures', 'gaussian curvature', 'css method', 'scale free', '7 package', 'smoothing results', 'results indicate', 'method presented', 'underlying triangulation', 'removed gradually', 'quite low', 'one iteration', 'multiple scales', 'experiments demonstrate', 'evolution properties', 'estimated accurately', 'displayed directly', 'arbitrary direction', 'arbitrary direction', 'also presented', 'surface noise', 'surface gaussian', 'surface details', 'error observed', 'form surfaces', 'novel technique', 'form 3', 'estimation error', '2', '2', 'geodesic', 'gaussian', 'also', 'presented', 'surface', 'surface', 'surface', 'surface', 'free', 'error', 'error', 'surfaces', 'surfaces', 'technique', 'technique', 'technique', 'estimation', 'estimation', 'estimation', '3', '3', '3', 'vertex', 'vertex', 'standards', 'shown', 'selected', 'result', 'reduced', 'rather', 'performance', 'number', 'next', 'multi', 'multi', 'mpeg', 'mpeg', 'mesh', 'mapped', 'less', 'independent', 'inclusion', 'generalisation', 'furthermore', 'finally', 'employed', 'eliminated', 'efficient', 'described', 'convolutions', 'contours', 'constructed', 'colours', 'affected', 'achieved', 'accurate']",0.0673076923076923,0.7,0.12280701754385964,10,104
[],"['step integral imaging system', 'step integral imaging', 'step integral imaging', 'improved viewing resolution', 'orthoscopic real images', 'dimensional imaging', 'orthoscopic three', 'potential usefulness', 'optics technique', 'obtain 3', 'nonstationary micro', 'demonstrate experimentally', 'two', 'two', 'two', 'present', 'adopting']",0.0,0,0,0,17
"['lung metastasis detection', 'ct images', 'computed tomography', 'oncology', 'thorax', 'image interpretation']","['radiotherapist interpret ct images', 'anatomical structures segmented', 'algorithm first detects', 'aided diagnostic tool', '988 total images', 'lung metastasis detection', 'lung metastasis detection', 'ct images', 'lung extremities', 'results show', 'oncology department', 'oncology department', 'la chaux', 'image interpretation', 'fonds hospital', 'dimensional followed', 'dimensional analysis', 'computed tomography', 'clinical purpose', 'based top', '20 patients', 'two types', 'thorax contour', 'metastases located', 'also presented', 'based method', 'detection', 'ct', 'two', 'thorax', 'presented', 'metastases', 'method', 'method', 'method', 'visualize', 'visualization', 'used', 'tumors', 'thus', 'three', 'tested', 'system', 'solution', 'scans', 'rrb', 'rrb', 'ribs', 'reliable', 'radiotherapy', 'radiologist', 'problem', 'planned', 'performed', 'nodules', 'manner', 'lungs', 'lrb', 'lrb', 'knowledge', 'knowledge', 'inspired', 'help', 'detected', 'de', 'computer', 'approach']",0.07462686567164178,0.8333333333333334,0.136986301369863,6,67
"['noise', 'smoothing functional', 'regularization parameters', 'kurtosis', 'unique minimizer', 'iterative algorithm', 'convergence', 'partially restored image']","['norm image restoration algorithm', 'norm image restoration', 'partially restored image', 'unique minimizer exists', 'experimental results demonstrate', 'least mean square', 'least mean fourth', 'two regularization parameters', 'iterative regularized least', 'two parameters', 'norm functional', 'iterative algorithm', 'proposed algorithm', 'proposed algorithm', 'mean mixed', 'regularized mixed', 'various types', 'smoothing functional', 'smoothing functional', 'relative importance', 'relative importance', 'relative contributions', 'proposed functional', 'adjusted based', 'smoothing functionals', 'noise distribution', 'lmf functionals', 'mixed', 'functionals', 'noise', 'lmf', 'lmf', 'well', 'way', 'utilized', 'solution', 'rrb', 'rrb', 'required', 'one', 'obtaining', 'novelty', 'lrb', 'lrb', 'lms', 'lms', 'lms', 'kurtosis', 'knowledge', 'introduced', 'introduced', 'function', 'effectiveness', 'develop', 'determine', 'determine', 'deal', 'convex', 'convergence', 'combines', 'chosen', 'another', 'analyzed']",0.09523809523809523,0.75,0.16901408450704225,8,63
"['reconstructed image', 'laplacian', 'detected hologram', 'discrete fresnel integral', 'image quality', 'accuracy', 'data processing', 'digital holography']","['give better resolution', 'discrete fresnel integral', 'used instead', 'significantly improve', 'reconstructed image', 'reconstructed image', 'order diffraction', 'order diffraction', 'numerical reconstruction', 'main advantages', 'image quality', 'higher accuracy', 'experimental requirements', 'digital holography', 'digital holography', 'data processing', 'detected hologram', 'simple method', 'hologram', 'method', 'method', 'method', 'zero', 'zero', 'suppress', 'simplicity', 'presented', 'laplacian', 'elimination', 'convenience', 'computing']",0.22580645161290322,0.875,0.358974358974359,8,31
"['strain contouring', 'gabor filters', 'algorithm', 'moire interferometry', 'displacement', 'digital methods', 'optical methods', 'differentiation', 'strain segmentation', 'multichannel gabor filter', 'filter design', 'engineering design']","['strain contouring using gabor filters', 'appropriate filter design allows', 'optical methods provide contours', 'multichannel gabor filter', 'plane deformation contouring', 'moire pattern using', 'algorithm moire interferometry', 'digital methods suffer', 'digital differentiation process', 'digital methods', 'engineering design', 'strain segmentation', 'specific segmentation', 'powerful technique', 'novel approach', 'high sensitivity', 'engineering viewpoint', 'drawbacks inherent', 'desired parameter', 'still need', 'displacement field', 'strain', 'optical', 'differentiation', 'need', 'displacement', 'user', 'thus', 'quantified', 'proposed', 'principle', 'however', 'essentially', 'e', 'differentiate', 'describe', 'derivatives', 'analysis']",0.15789473684210525,0.5,0.23999999999999996,12,38
"['autofocus system', 'microscope autofocusing', 'eccentric light beam approach', 'object lens', 'objective plane', 'semiconductor laser', 'main light axis', 'defocused signal', 'symmetrical silicon photocell', 'reflected light position', 'differential amplification', 'microprocessor', 'dc motor', 'fine working platform', 'high reliability', 'micro measurement systems']","['various accurate micro measurement systems', 'object lens whose objective plane', 'object lens whose objective plane', 'eccentric light beam approach deduced', 'reflected light position caused', 'eccentric light beam approach', 'main light axis', 'symmetrical silicon photocell', 'fine working platform', 'experimental setup uses', 'semiconductor laser device', 'wide focusing range', 'laser beam', 'light source', 'focal plane', 'focal plane', 'theoretical formula', 'high resolution', 'high reliability', 'experiments shows', 'electric signal', 'differential amplification', 'defocused signal', 'dc motor', 'compact construction', 'automatic focus', 'autofocus system', 'eccentric', 'microscope autofocusing', 'range', 'system', 'autofocusing', 'microscope', 'microscope', 'microscope', 'technique', 'result', 'requirements', 'processed', 'principle', 'precision', 'power', 'mu', 'mu', 'moves', 'microprocessor', 'meet', 'enters', 'drives', 'developed', 'described', 'defocusing', 'change', 'called', 'applied', 'amplified', 'also', 'acquired', '500', '1', '0']",0.18032786885245902,0.6875,0.2857142857142857,16,61
"['inverse problem', 'hierarchical structure', 'parabolic equation', 'unique solvability']","['unique solvability', 'parabolic equation', 'inverse problem', 'inverse problem', 'inverse problem', 'hierarchical structure', 'hierarchical structure', 'conduction theory', 'also relevant', 'proved', 'model', 'model', 'identification', 'heat', 'functioning', 'describe', 'consider', 'coefficient', 'applied']",0.21052631578947367,1.0,0.34782608695652173,4,19
"['generalized interactive mesh cutting', 'virtual tools', 'cutting tool', 'disconnected mesh structure', 'virtual object', 'tetrahedral objects', 'layered surface']","['rate surgical simulation system allowing arbitrary cuts', 'implementing generalized interactive mesh cutting using virtual tools', 'generalized cutting scheme', 'interactive mesh cutting', 'tetrahedral objects using', 'disconnected mesh structure', 'good aspect ratios', 'following major issues', 'simulate cutting surface', 'new primitives created', 'new primitives created', 'creating new primitives', 'loop cautery tool', 'interactive mesh', 'arbitrary cut', 'virtual scalpel', 'virtual object', 'cutting tool', 'cutting techniques', 'cutting methods', 'layered surface', 'new method', 'using', 'specific models', 'solutions address', 'simple framework', 'resolution patient', 'primitive removal', 'path traversed', 'many researchers', 'developed schemes', 'cut path', 'cut path', 'method allows', 'made within', 'mesh', 'primitives', 'tool', 'method', 'made', 'time', 'survey', 'scissors', 'representing', 'representation', 'reducing', 'real', 'possible', 'performed', 'paper', 'one', 'number', 'number', 'meshing', 'meshing', 'implemented', 'high', 'haptic', 'goals', 'goal', 'explain', 'experience', 'distinguished', 'definition', 'build', 'avoiding', 'accurately']",0.05970149253731343,0.5714285714285714,0.10810810810810811,7,67
"['orthopaedic surgical navigation', 'medical image modalities', 'surgical education', 'surgical instruments', 'graphical overlays', 'computer monitor', 'computed tomography scans', 'intra operatively generated images', 'abstract geometrical model', 'bony structures']","['intra operatively generated images', 'today surgical navigation systems', 'graphical overlays onto', 'exclusively relies upon', 'computed tomography scans', 'abstract geometrical model', 'medical images termed', 'surgical navigation systems', 'guided surgery systems', 'orthopaedic surgical navigation', 'preoperative image data', 'medical image modalities', 'medical images used', 'systems according', 'fluoroscopic images', 'medical image', 'navigation technology', 'navigation techniques', 'orthopaedic surgery', 'orthopaedic surgery', 'surgical instruments', 'surgical education', 'surgical action', 'image modalities', 'image data', 'various applications', 'technique may', 'recent introduction', 'paper presents', 'operation planning', 'new field', 'new category', 'many years', 'essential part', 'digitized interactively', 'computer monitor', 'bony structures', 'also known', 'defined anatomy', 'given application', 'operated anatomy', 'image', 'anatomy', 'used', 'used', 'used', 'operated', 'application', 'well', 'visualize', 'visualization', 'usage', 'ultrasonic', 'surgeon', 'surgeon', 'suitable', 'state', 'rrb', 'review', 'purpose', 'position', 'points', 'orthopaedics', 'orientation', 'opened', 'lrb', 'focus', 'example', 'endoscopic', 'documentation', 'diagnosis', 'developed', 'categorizes', 'build', 'available', 'available', 'art', 'appropriate']",0.11538461538461539,0.9,0.20454545454545456,10,78
"['adaptive digital watermarking', 'fuzzy logic techniques', 'copyright protection', 'digital society', 'human visual system model', 'local characteristics', 'imperceptible watermark']","['adaptive digital watermarking using fuzzy logic techniques digital watermarking', 'adaptive digital watermarking scheme based', 'human visual system model', 'fuzzy logic technique', 'fuzzy logic approach', 'digital society', 'scheme provides', 'proposed scheme', 'local characteristics', 'different strengths', 'copyright protection', 'imperceptible watermark', 'watermark', 'proposed', 'robust', 'propose', 'obtain', 'lengths', 'image', 'experiments', 'employed']",0.23809523809523808,0.7142857142857143,0.35714285714285715,7,21
"['computational electromagnetics codes', 'computer architecture', 'algorithmic complexity', 'innermost loops', 'operation count', 'computer hardware', 'memory chips', 'data movement', 'fdtd loops', 'lu factorizations', 'iterative solvers', 'dense matrices']","['hp pa 8600 processor', 'high data movement compared', 'implications involve fdtd loops', 'computational electromagnetics codes imposed', 'two reference platforms', 'athlon 900 mhz', 'underlying computer hardware', 'executed comparatively slower', 'computational electromagnetics', 'innermost loops', 'much slower', 'computer architecture', 'vector multiplications', 'run times', 'operation count', 'much faster', 'memory chips', 'lu factorizations', 'iterative solvers', 'faster execution', 'dense matrices', 'arithmetic processors', 'arithmetic operations', 'analyzed according', 'actual performance', 'matrix multiplications', 'algorithmic complexity', 'involve', 'codes', 'codes', 'matrix', 'matrix', 'complexity', 'complexity', 'verify', 'sufficient', 'seen', 'rrb', 'number', 'namely', 'lrb', 'limits', 'judge', 'impact', 'hence', 'findings', 'determine', 'compare', 'cem', 'also', 'algorithms', 'algorithms']",0.15384615384615385,0.6666666666666666,0.25,12,52
"['modified dynamic programming', 'motion estimation', 'precise estimates', 'motion vector field', 'moving objects', 'matching optimization problem', 'multiple dynamic images', 'heuristic modification', 'dynamic programming', 'real movie images', 'algorithm', 'dynamic motion analysis']","['field estimates using real movie images demonstrate good performance', 'motion estimation using modified dynamic programming', 'computing precise estimates', 'dynamic programming applied', 'multiple dynamic images', 'dynamic motion analysis', 'motion vector field', 'matching optimization problem', 'field computation', 'optimization problem', 'images', 'new method', 'moving objects', 'heuristic modification', 'correspondence vector', 'proposed method', 'motion', 'vector', 'proposed', 'terms', 'sequence', 'formulated', 'algorithm', '2']",0.2916666666666667,0.5833333333333334,0.38888888888888895,12,24
"['bayesian decision procedure', 'prior distributions', 'minimal probability content', 'parameter space', 'partial prior information']","['bayesian decision procedure requiring', 'partial prior information based', 'prior distributions restricted', 'minimal probability content', 'type inequality potter', 'relevant parameter subset', 'parameter space', 'statistical inference', 'given subset', 'subset', 'inequality', 'used', 'specification', 'show', 'selection', 'rrb', 'provide', 'method', 'lrb', 'however', 'generalization', 'gauss', 'gauss', 'developed', 'determine', 'class', 'anderson', '1983']",0.07142857142857142,0.4,0.12121212121212122,5,28
"['french labor market', 'endogenously evolving institution', 'jobs', 'spectacular changes', 'mobility patterns', 'demographic groups']","['stylized french labor market', 'internal labor markets', 'boundedly rational firms', 'endogenously evolving institution', 'labor market', 'labor market', 'evolving institution', 'large firms', 'sudden decline', 'spectacular changes', 'search process', 'oil crisis', 'model reproduces', 'model artemis', 'mobility patterns', 'individuals strive', 'increase utility', 'increase unemployment', 'hiring standards', 'gross flows', 'demographic groups', 'decentralized setting', 'good jobs', 'jobs', 'temporary', 'speed', 'shown', 'secondary', 'rrb', 'occurred', 'notably', 'modeling', 'modeled', 'matching', 'lrb', 'intermediaries', 'integration', 'exist', 'dynamics', 'decrease', 'cost', 'coordinated', 'bad', '1970']",0.11363636363636363,0.8333333333333334,0.19999999999999998,6,44
"['operations research', 'decision analysis', 'stochastic dynamic programming', 'statistics']","['15 increasingly difficult multiple choice questions', 'analysis via stochastic dynamic programming', 'popular television show ``', 'monetary decisions contestants face', 'single decision analysis', 'sequential decision analysis', 'influential scholars involved', 'contestant answers correctly', 'much background material', 'bayesian probability revision', 'utility theory', 'story line', 'operations research', 'million error', 'management sciences', 'historical context', 'game continues', 'game consisting', 'course dealing', 'also suitable', 'case discusses', 'probability', 'material', 'case', 'case', 'case', 'well', 'wants', 'wants', 'subjects', 'statistics', 'sprinkled', 'since', 'see', 'placed', 'one', 'millionaire', 'long', 'inspired', 'illuminating', 'discussion', 'development', 'developing', 'core', 'birth', 'author', 'amenable', 'allowing', ""''""]",0.04081632653061224,0.5,0.07547169811320753,4,49
"['food processing', 'bar code labels', 'wireless terminals', 'farmland foods']","['centralized database accurately track meat products', 'wireless terminals linked', 'bar code labels', 'fresh tracks', 'food processing', 'farmland foods', 'rsb', 'receiving', 'lsb', 'customers']",0.3,0.75,0.4285714285714285,4,10
"['information architecture', 'language therapists', 'bilingual developments']","['bilingual web site presents particular challenges beyond', 'existing bilingual web designs focusing', 'based bilingual web site', 'bilingual web sites creating', 'article reports work', 'abstract structural analysis', 'sorting activity conducted', 'bilingual material', 'bilingual developments', 'bilingual card', 'multilanguage sites', 'sorting activities', 'two aspects', 'potential users', 'made regarding', 'language therapists', 'information architecture', 'information architecture', 'information architecture', 'based', 'information', 'card', 'use', 'speech', 'single', 'sharing', 'resources', 'progress', 'presentation', 'observations', 'issues', 'facilitate', 'exist', 'discussed', 'development', 'development', 'content', 'combination']",0.07894736842105263,1.0,0.14634146341463414,3,38
"['operations research', 'or', 'linear inequalities', 'linear programming', 'mixed programming', 'mathematical programming']","['widely available software', 'solving practical problems', 'using linear inequalities', 'linear programming problems', 'large scale models', 'mixed programming problems', 'operations research approach', 'formulate problems', 'mathematical programming', 'linear constraints', 'mixed variables', 'restrictions imposed', 'provide goods', 'previous one', 'narrow class', 'effectively employ', 'considered kind', 'business environment', 'broad spectrum', 'allows one', 'allows one', 'approach generalizes', 'firms described', 'firm functions', 'models', 'approach', 'approach', 'firms', 'firm', 'firm', 'firm', 'firm', 'understood', 'types', 'transportation', 'supplied', 'services', 'rrb', 'proposed', 'proposed', 'potential', 'potential', 'potential', 'modelling', 'marketplace', 'lrb', 'industrial', 'generally', 'especially', 'based', 'analyzing', 'analyzing', 'analyzing', 'agricultural', 'ability', 'ability']",0.017857142857142856,0.16666666666666666,0.03225806451612903,6,56
"['semiconductor optical amplifiers', 'design']","['optical xor gate using semiconductor optical amplifiers without additional input beam', 'semiconductor optical amplifiers', 'additional input beam', 'optical xor gate', 'optical xor gate', 'optical xor gates', 'two input signals', 'continuous wave light', 'using cross', 'novel design', 'new design', 'gain modulation', 'demonstrated successfully', 'clock signal', '10 gb', 'boolean ab', 'ab', 'used', 'suggested', 'required', 'obtained', 'combined', 'b', 'achieve']",0.041666666666666664,0.5,0.07692307692307693,2,24
"['science academic librarian', 'academic libraries', 'donations', 'gift processing', 'library collections', 'budget', 'staff time', 'professional decisions']","['library collections without direct purchases', 'two main negative aspects', 'libraries accept donations willingly', 'science academic librarian gifts', 'academic science librarians need', 'evaluating proposed collections', 'make professional decisions', 'considered additional routes', 'general public continue', 'gifts bring value', 'negative aspects', 'academic libraries', 'academic libraries', 'library budget', 'large donations', 'public notions', 'handling gifts', 'approach gifts', 'social relationships', 'processing space', 'perfectly fit', 'great amounts', 'gift processing', 'gift acceptance', 'gift acceptance', 'eight steps', 'donate materials', 'cause concern', 'altruistic nature', 'add money', 'staff time', 'gifts', 'gifts', 'value', 'librarians', 'librarians', 'time', 'university', 'universities', 'unfortunately', 'strategies', 'recommended', 'put', 'process', 'positive', 'paper', 'options', 'moral', 'monetary', 'listed', 'labor', 'kind', 'investment', 'intensive', 'forced', 'environment', 'effective', 'discussed', 'costly', 'contribute', 'consuming', 'consideration', 'community', 'cement', 'able']",0.046153846153846156,0.375,0.08219178082191782,8,65
"['internet', 'survey', 'web design', 'personalization']","['article describes two studies concerned', 'predict whether people actually follow', 'online advice many people', 'find worthwhile information online', 'second study describes', 'good web design', 'three key factors', 'actively sought advice', 'online advice', 'online advice', 'influencing people', '500 people', 'first study', 'factors capable', 'advice given', 'source credibility', 'qualitative account', 'hunters attempting', 'first process', 'first impressions', 'dubious quality', 'detailed evaluations', 'understanding trust', 'information', 'find', 'advice', 'trust', 'survey', 'shown', 'response', 'proposed', 'predictability', 'personalization', 'much', 'internet', 'internet', 'influenced', 'influence', 'house', 'group', 'framework', 'distinguished', '2']",0.06976744186046512,0.75,0.1276595744680851,4,43
"['special collections', 'small academic library', 'case study', 'acquisitions policies']","['small academic library', 'small academic library', 'special collections department', 'academic environment', 'special collections', 'raises questions', 'case study', 'acquisitions policies', 'changes may', 'department', 'collections', 'changes', 'years', 'tale', 'procedures', 'occurred', 'looks', 'effect', 'development', 'developed', 'described', 'decisions', 'decisions', 'decisions', 'adapted', 'acquired']",0.15384615384615385,1.0,0.2666666666666667,4,26
"['alternative routings', 'flexible manufacturing system', 'dispatching rules', 'finite buffer capacity', 'part mix ratios', 'average flow time']","['alternative routings dynamic policy gives', 'changing part mix ratios', 'changing part mix ratios', 'three performance measures except', 'three routeing policies', 'local input buffers', 'local input buffers', 'flexible manufacturing system', 'flexible manufacturing system', 'finite buffer capacity', 'alternative routeing plans', 'alternative routeing dynamics', 'simulation results indicate', 'average machine utilization', 'average flow time', 'four dispatching rules', 'performance measures considered', 'alternative routings', 'routeing strategies', 'routeing strategies', 'best results', 'average delay', 'average delay', 'combined dispatching', 'combined dispatching', 'paper deals', 'also discussed', 'performance', 'considered', 'significant', 'makespan', 'evaluation', 'evaluation', 'effect', 'effect', 'addition']",0.1111111111111111,0.6666666666666666,0.1904761904761905,6,36
"['management science', 'ms education', 'spreadsheets', 'quantitative modeling', 'decision support systems']","['quantitative modeling techniques', 'promising new directions', 'primary delivery vehicle', 'paper takes inventory', 'teaching management science', 'much brighter future', 'decision support systems', 'ms education brought', 'management science', 'decision support', 'ms education', 'decision models', 'somewhat bleak', 'enormous change', 'current state', 'ms educators', 'ms', 'future', 'educators', 'use', 'suggests', 'spreadsheets', 'spreadsheets', 'rrb', 'resulted', 'renaissance', 'outlook', 'lrb', 'decade', 'decade', 'consider', 'beginning', 'area', '1990s']",0.11764705882352941,0.8,0.20512820512820512,5,34
"['equilibrium model', 'industry evolution']","['evaluated using historical studies', 'personal computer industry', 'personal computer industry', 'personal computer industry', 'paper studies', 'uses industry', 'industry filson', 'process innovations', 'previous life', 'new industries', 'model explains', 'model estimates', 'model development', 'life cycle', 'level data', 'industry evolution', 'firm numbers', 'equilibrium model', 'cycle models', 'cost improvements', 'quality along', 'peculiar patterns', 'quality', 'patterns', 'evolution', 'shows', 'rrb', 'require', 'quantity', 'product', 'price', 'nature', 'lrb', 'four', 'explained', 'estimate', 'effects', 'detail', 'described', '2001']",0.05,1.0,0.09523809523809523,2,40
"['information architecture', 'information architects', 'communal infrastructure', 'local professional groups']","['practicing information architects probably number', ""organizing `` library ''"", 'already building various forms', 'widely accepted definition', 'perhaps even grow', 'many would argue', 'local professional groups', 'granting academic programs', 'information architecture actually', 'information architecture', 'information architecture', 'vibrant group', 'looking ahead', 'difficult times', 'communal infrastructure', 'bit strange', 'ia journal', 'ia', 'thousands', 'stabilize', 'self', 'rrb', 'resources', 'ranging', 'profession', 'passel', 'new', 'mislabeled', 'means', 'may', 'lrb', 'headed', 'field', 'field', 'enable', 'degree', 'considered', 'consider', 'beachhead', 'achieved']",0.075,0.75,0.13636363636363635,4,40
"['sliding mode control', 'switching variable', 'parameter variations', 'moving switching line', 'discrete output feedback', 'fast output sampling feedback', 'state feedback']","['fast output sampling feedback guarantees sliding motion similar', 'discrete output feedback sliding mode control', 'discrete output feedback sliding mode control', 'sliding mode control systems', 'obtained using state feedback', 'moving switching line together', 'moving switching line technique', 'moving switching line approach', 'moving switching line', 'predetermined switching line', 'second order systems', 'second order systems', 'subsequently moved towards', 'simulation results show', 'low sensitivity system', 'reaching law approach', 'use system states', 'output samples', 'switching line', 'switching variable', 'reaching phase', 'reaching phase', 'makes use', 'make use', 'parameter variations', 'main contributions', 'initially designed', 'initial conditions', 'initial conditions', 'extraneous disturbances', 'designed independent', 'obtained', 'using', 'using', 'work', 'smcs', 'shortening', 'sensitive', 'rrb', 'require', 'pass', 'paper', 'lrb', 'known', 'idea', 'eliminated', 'drawback', 'designing', 'design', 'controller']",0.06,0.42857142857142855,0.10526315789473684,7,50
"['design to cost system', 'innovative product development', 'product cost modelling', 'design for automation', 'material selection module', 'process optimization module', 'design for assembly module', 'cost estimation module', 'user interface', 'machining', 'injection moulding', 'process planning']","['provide design improvement suggestions based', 'generate initial process planning', 'innovative product development presents', 'feature cost estimation report', 'process optimization module', 'cost estimation module', 'two case studies', 'high manufacturing cost', 'two manufacturing processes', 'injection moulding processes', 'economical assembly technique', 'early design stage', 'design feasibility technique', 'computer aided design', 'product cost modelling', 'solid modelling system', 'material selection module', 'developed system comprises', 'product cost', 'assembly module', 'based system', 'based system', 'cost system', 'machining processes', 'developed system', 'developed system', 'proposed system', 'user interface', 'prototype object', 'namely machining', 'main function', 'machining parameters', 'generated using', 'besides estimating', 'product', 'feature', 'design', 'design', 'design', 'system', 'selection', 'validate', 'used', 'sequence', 'rule', 'rrb', 'rrb', 'recommend', 'oriented', 'lrb', 'lrb', 'knowledge', 'kbs', 'including', 'highlight', 'generation', 'features', 'considered', 'cad', 'automation', 'addition']",0.08196721311475409,0.4166666666666667,0.136986301369863,12,61
