Ground_truth Keywords,Extracted Keywords,Precision,Recall,F1-score,n_gt_keywords,n_extraced_leywords
"['distributed system', 'nonreactive behaviour', 'topology', 'dynamic changes', 'optimal quiescence time', 'synchronous network', 'finite state', 'quiescence time', 'unique identifiers', 'proof technique']","['protocol', 'stabilizing', 'behaviour', 'synchronous', 'self', 'dynamic', 'prove', 'synchronous self', 'stabilization', 'knowledge', 'time', 'self stabilization', 'universal', 'optimal', 'does', 'quiescence', 'allows', 'quiescence time', 'additional', 'effective proof', 'finite', 'existence', 'effective', 'dynamic synchronous', 'existence universal', 'exists', 'exists rrb', 'identifiers', 'finite state', 'given', 'given case', 'identifiers consequence', 'increases', 'increases asymmetry', 'knowledge does', 'knowledge work', 'long', 'long protocol', 'loss', 'loss quiescence', 'lrb', 'lrb long', 'models', 'dynamic changes', 'distributed stabilize', 'drastic increases', 'certain', 'additional knowledge', 'allows distributed', 'allows self', 'asymmetry', 'asymmetry knowledge', 'available', 'available stabilizing', 'behaviour exists', 'behaviour lrb', 'behaviour possible', 'breaking', 'breaking conditions', 'case', 'case unique', 'certain behaviour', 'drastic', 'changes', 'changes topology', 'conditions', 'conditions available', 'consequence', 'consequence provide', 'desired', 'desired nonreactive', 'diameter', 'diameter protocol', 'distributed', 'negligible loss', 'does require', 'does use', 'negligible', 'work protocol', 'network', 'network processors', 'rrb', 'rrb previous', 'self stabilizing', 'stabilization certain', 'stabilization prove', 'stabilize', 'stabilize desired', 'stabilizing behaviour', 'stabilizing protocol', 'stabilizing respect', 'state', 'state negligible', 'symmetry', 'symmetry breaking', 'synchronous network', 'technique', 'technique allows', 'time optimal', 'time synchronous', 'topology', 'topology prove', 'unique', 'unique identifiers', 'universal dynamic', 'universal synchronous', 'use', 'use additional', 'wide', 'wide range', 'respect dynamic', 'respect', 'required drastic', 'proposals required', 'nonreactive', 'nonreactive behaviour', 'optimal protocol', 'work', 'possible', 'possible wide', 'previous', 'previous proposals', 'processors', 'processors diameter', 'proof', 'proof technique', 'proposals', 'protocol allows', 'required', 'protocol does', 'protocol finite', 'protocol given', 'protocol protocol', 'protocol stabilizing', 'prove existence', 'prove optimal', 'provide', 'provide effective', 'range', 'range models', 'require', 'require symmetry', 'optimal quiescence']",0.055944055944055944,0.8,0.1045751633986928,10,143
"['survey', 'suppliers', 'publication software packages']","['house fulfillment', 'house', 'fulfillment', '13th', 'suppliers brings', 'capabilities leading', 'survey house', 'date current', 'date', 'current capabilities', 'current', 'cm 13th', 'cm', 'capabilities', 'suppliers', 'brings date', 'brings', 'annual survey', 'annual', '2002 house', '2002', '13th annual', 'fulfillment suppliers', 'fulfillment systems', 'survey', 'systems', 'software packages', 'software', 'rsb cm', 'rsb', 'report lsb', 'report', 'publishing rsb', 'publishing', 'publication software', 'publication', 'packages', 'lsb publishing', 'lsb', 'leading publication', 'leading', 'systems report']",0.047619047619047616,0.6666666666666666,0.08888888888888889,3,42
"['uk nhs it programme', 'health care', 'strategy']","['uk nhs', 'properly soon', 'care rsb', 'deliver', 'deliver time', 'health', 'health care', 'lsb', 'lsb health', 'minds', 'minds lsb', 'nhs', 'nhs programme', 'programme', 'programme deliver', 'properly', 'rsb', 'uk', 'rsb things', 'short', 'short term', 'simple', 'simple minds', 'soon', 'soon short', 'strategy', 'strategy uk', 'term', 'term strategy', 'things', 'things properly', 'time', 'care']",0.06060606060606061,0.6666666666666666,0.1111111111111111,3,33
"['teachers', 'cajun culture', 'edtc 658 advances in educational technology', 'advanced computer multimedia program', 'director', 'macromedia', 'new technologies', 'local culture', 'regional state university', 'computer multimedia', 'local cultural heritage']","['learning', 'project based', 'based', 'project', 'based learning', 'using', 'teachers', 'rrb', 'culture', 'preserve', 'pedagogy', 'computer multimedia', 'computer', 'multimedia', 'louisiana', 'using project', 'local', 'learning pedagogy', 'lrb', 'inservice', 'functions', 'edtc', 'edtc 658', 'educational', 'educational technology', 'learning local', 'focused', 'focused modeling', 'learning integrated', 'learned computer', 'high tech', 'functions microcomputers', 'graphics', 'graphics animation', 'learned', 'integrated learning', 'groups', 'director lrb', 'integrated', 'inservice teachers', 'heritage', 'high', 'groups school', 'culture using', 'director', 'author trained', '658 advances', 'acadian', 'acadian traditions', 'advanced', 'advanced computer', 'advances', 'advances educational', 'animation', 'animation sound', 'areas', 'areas regional', 'article', 'article describes', 'author', 'cajun', 'describes groups', 'cajun culture', 'called', 'called director', 'celebrate', 'celebrate local', 'content', 'content course', 'course', 'course focused', 'cultural', 'cultural heritage', 'culture superiority', 'learning using', 'describes', 'learning teachers', 'video article', 'legacy', 'tech preserve', 'sound', 'sound video', 'southwestern', 'southwestern louisiana', 'state', 'state university', 'superiority', 'superiority text', 'surrounding', 'surrounding areas', 'teachers learning', 'teachers southwestern', 'teachers surrounding', 'tech', 'technologies', 'legacy multi', 'technologies used', 'technology', 'technology author', 'text', 'text graphics', 'traditions', 'traditions legacy', 'trained', 'trained inservice', 'university', 'university louisiana', 'used', 'used preserve', 'using high', 'school teachers', 'school', 'rrb lrb', 'rrb content', 'local cultural', 'local culture', 'video', 'louisiana advanced', 'louisiana learned', 'lrb macromedia', 'lrb rrb', 'macromedia', 'macromedia rrb', 'microcomputers', 'microcomputers new', 'modeling', 'modeling project', 'multi', 'multi functions', 'multimedia program', 'multimedia using', 'new', 'new technologies', 'pedagogy edtc', 'pedagogy researching', 'preserve cajun', 'preserve celebrate', 'program', 'program called', 'regional', 'regional state', 'researching', 'researching acadian', '658']",0.04861111111111111,0.6363636363636364,0.09032258064516129,11,144
"['american labor movement', 'archivists', 'cultural changes', 'labor unions', 'union leadership', 'union members', 'union funding', 'labor archival programs', 'union cooperation', 'obsolete deposit agreements', 'union offices', 'institutional cultures', 'union bureaucracy', 'internal dynamics', 'large academic libraries', 'collective voice']","['labor', 'union', 'archivists', 'unions', 'labor archivists', 'need', 'outreach', 'programs', 'academic', 'archival', 'archival programs', 'labor archival', 'movement', 'labor movement', 'union leadership', 'institutional cultures', 'ensure organizational', 'ensure', 'enmeshed union', 'enmeshed', 'efforts unions', 'efforts', 'dynamics politics', 'dynamics', 'documented article', 'documented', 'district local', 'district', 'distinct institutional', 'distinct', 'disconnect union', 'disconnect', 'designing implementing', 'designing', 'deposit agreements', 'deposit', 'cultures lrb', 'cultures', 'cultural changes', 'establish', 'establish relevancy', 'examines', 'fundamental disconnect', 'inherent administering', 'inherent', 'implementing outreach', 'implementing', 'greater thought', 'greater', 'getting message', 'getting', 'funding support', 'funding', 'fundamental', 'examines need', 'fully documented', 'fully', 'fronts need', 'fronts', 'file unions', 'file', 'face getting', 'face', 'experiencing fully', 'experiencing', 'cultural', 'critical fronts', 'critical', 'american labor', 'article', 'archivists vital', 'archivists successful', 'archivists reach', 'archivists pulled', 'archivists need', 'archivists challenged', 'unions save', 'vital', 'vital critical', 'american', 'attempting', 'amending obsolete', 'amending', 'agreements coordinating', 'agreements', 'administering large', 'administering', 'actively unions', 'actively', 'academic nature', 'academic libraries', 'article examines', 'attempting resolve', 'coordinating efforts', 'closing', 'coordinating', 'cooperation reviewing', 'cooperation', 'continues path', 'continues', 'compromised internal', 'compromised', 'collective voice', 'collective', 'closing district', 'changes labor', 'bridge', 'changes', 'change restructuring', 'change', 'challenged ensure', 'challenged', 'bureaucracy rrb', 'bureaucracy', 'bureaucracies rank', 'bureaucracies', 'bridge fundamental', 'institutional', 'internal', 'union funding', 'internal dynamics', 'rejuvenation archivists', 'rejuvenation', 'records closing', 'records', 'reach actively', 'reach', 'rank file', 'rank', 'pulled distinct', 'pulled', 'public', 'progress american', 'progress', 'programs obtaining', 'programs compromised', 'programs bridge', 'union offices', 'problems face', 'problems', 'politics inherent', 'politics', 'political cultural', 'political', 'relevancy', 'relevancy unions', 'reorganization', 'secure union', 'union cooperation', 'union bureaucracy', 'union bureaucracies', 'union members', 'thought designing', 'thought', 'support labor', 'support', 'successful collective', 'successful', 'secure', 'reorganization rejuvenation', 'save records', 'save', 'rrb labor', 'rrb', 'reviewing amending', 'reviewing', 'restructuring archivists', 'restructuring', 'resolve outstanding', 'resolve', 'pilgrim progress', 'pilgrim', 'period momentous', 'libraries', 'momentous', 'message union', 'message', 'members outreach', 'members', 'lrb academic', 'lrb', 'local union', 'local', 'libraries unions', 'leadership union', 'unions labor', 'leadership', 'large academic', 'large', 'labor unions', 'voice', 'unions period', 'unions problems', 'unions public', 'issues labor', 'issues', 'momentous change', 'movement continues', 'period', 'offices attempting', 'path reorganization', 'path', 'outstanding issues', 'outstanding', 'outreach programs', 'outreach pilgrim', 'outreach labor', 'union outreach', 'organizational political', 'organizational', 'offices', 'movement establish', 'obtaining union', 'obtaining', 'obsolete deposit', 'obsolete', 'need secure', 'need labor', 'need greater', 'unions experiencing', 'nature enmeshed', 'nature', 'voice labor']",0.053811659192825115,0.75,0.10041841004184102,16,223
"['traffic noise transmission', 'open window', 'rectangular room', 'sound pressure', 'traffic noise prediction methods', 'mode coupling theory', 'wave theory']","['noise', 'coherence', 'room', 'results', 'experimental', 'high', 'rise', 'traffic', 'traffic noise', 'high rise', 'method', 'rectangular', 'room high', 'window', 'rise building', 'building', 'rectangular room', 'generally', 'theory', 'good', 'open window', 'transmission', 'anc', 'proposed', 'open', 'essential', 'essential effective', 'error signals', 'window room', 'error', 'enabled determine', 'effective noise', 'effective', 'enabled', 'floors', 'experimental coherence', 'experimental investigations', 'investigations coherence', 'investigations', 'inside rectangular', 'inside', 'good coherence', 'good agreement', 'generally good', 'generally dominated', 'frequency components', 'frequency', 'floors 34', 'dominated', 'floor high', 'floor', 'experimental results', 'dominated low', 'coupling', 'determine potentials', 'determine', 'building outside', 'building calculated', 'based traffic', 'based', 'application good', 'application', 'anc used', 'anc rrb', 'agreement experimental', 'agreement', 'active noise', 'active', '34 floor', '34', '30th floors', '30th', '17th 30th', 'buildings', 'buildings method', 'calculated', 'components', 'demonstrate usefulness', 'demonstrate', 'coupling theory', 'limitations anc', 'control lrb', 'control', 'components active', 'coherence traffic', 'calculated results', 'coherence sound', 'coherence results', 'coherence reference', 'checked based', 'checked', 'calculating coherence', 'calculating', 'limitations', 'method predicting', 'located', 'rrb technology', 'sound', 'similar rectangular', 'similar', 'signals essential', 'signals', 'shown similar', 'shown', 'rrb', 'results demonstrate', 'rooms located', 'rooms', 'room proposed', 'room generally', 'rise buildings', 'results shown', 'results proposed', 'sound pressure', 'technology', 'technology application', 'theoretical', 'wave theory', 'wave', 'usefulness method', 'usefulness', 'used reduce', 'used', 'transmitted room', 'transmitted', 'transmission open', 'transmission experimental', 'theory results', 'theory mode', 'theoretically calculating', 'theoretically', 'theoretical experimental', 'results paper', 'reference error', 'located 17th', 'methods wave', 'noise transmitted', 'noise transmission', 'noise reduction', 'noise prediction', 'noise control', 'mode coupling', 'mode', 'methods', 'reference', 'method theoretically', 'window rectangular', 'method generally', 'lrb anc', 'lrb', 'low frequency', 'low', 'outside', 'outside open', 'paper', 'paper enabled', 'reduction checked', 'reduction', 'reduce transmission', 'reduce', 'rectangular rooms', 'proposed traffic', 'proposed method', 'pressure inside', 'pressure', 'prediction methods', 'prediction', 'predicting coherence', 'predicting', 'potentials limitations', 'potentials', '17th']",0.023255813953488372,0.5714285714285714,0.04469273743016759,7,172
"['partial order theory', 'linear extensions', 'electronic descriptors', 'modeled order', 'end points']","['order', 'compounds', 'rrb', 'linear extensions', 'end', 'partial', 'based', 'extensions', 'linear', 'lrb', 'improving', 'partial order', 'model', 'ordering', 'compounds experimentally', 'experimentally investigated', 'experimentally', 'experimental order', 'pot', 'end point', 'point', 'experimental', 'theory', 'investigated', 'order rrb', 'modeled', 'modeled order', 'application', 'extended application', 'method allows', 'method', 'lrb pot', 'explore', 'explore possibilities', 'extended', 'improving predicting', 'eventually lead', 'extensions appears', 'lrb modeled', 'extensions model', 'lrb experimental', 'extensions partial', 'lead prediction', 'lead', 'investigated assigned', 'improving methodology', 'values compounds', 'eventually', 'applied explore', 'based selected', 'based qsars', 'based end', 'attractive operationally', 'attractive', 'assigned position', 'assigned', 'applied', 'end points', 'application pot', 'application called', 'appears promising', 'appears', 'allows ordering', 'allows', 'activity relationship', 'called', 'called linear', 'combined', 'combined linear', 'methodology', 'electronic', 'distribution curves', 'distribution', 'directly comparable', 'directly', 'descriptors lrb', 'descriptors', 'curves range', 'curves', 'compounds directly', 'compounds based', 'compounds applied', 'comparable noninvestigated', 'comparable', 'electronic descriptors', 'modeling', 'methodology theory', 'promising', 'rrb modeled', 'rrb based', 'rrb attractive', 'resembles experimental', 'resembles', 'relationship modeling', 'relationship', 'range possible', 'range', 'quantitative structure', 'quantitative', 'qsars linear', 'qsars', 'providing probability', 'providing', 'selected', 'selected structural', 'simple', 'study partial', 'value application', 'value', 'tool providing', 'tool', 'theory lrb', 'theory extended', 'study', 'simple method', 'structure activity', 'structure', 'structural electronic', 'structural', 'solubility lrb', 'solubility', 'promising tool', 'probability distribution', 'model eventually', 'probability', 'partial ordering', 'ordering compounds', 'ordering combined', 'order theory', 'order study', 'order resembles', 'order compounds', 'order based', 'operationally simple', 'operationally', 'noninvestigated compounds', 'noninvestigated', 'modeling compounds', 'values', 'model order', 'point value', 'point values', 'points', 'pot rrb', 'prediction end', 'prediction', 'predicting power', 'predicting', 'power partial', 'power', 'pot quantitative', 'points solubility', 'possible end', 'possible', 'possibilities improving', 'possibilities', 'position model', 'position', 'activity']",0.025157232704402517,0.8,0.04878048780487805,5,159
"['formal model', 'computing with words', 'fuzzy automata', 'fuzzy subsets', 'input alphabet', 'extension principle']","['automata', 'computing', 'fuzzy', 'fuzzy automata', 'values', 'computing words', 'words', 'computing values', 'classical', 'classical automata', 'formal', 'input', 'formal models', 'strings', 'principle', 'process', 'models computing', 'new', 'models', 'fuzzy subsets', 'formal model', 'extra computations', 'worth noting', 'generalizations', 'generalizations classical', 'implemented', 'implemented computing', 'indicates', 'indicates computing', 'input alphabet', 'input symbols', 'inputs', 'inputs instead', 'instead', 'extra', 'devices computing', 'extension principle', 'automata serve', 'abstract rrb', 'alphabet', 'alphabet new', 'automata formal', 'automata fuzzy', 'automata generalizations', 'automata inputs', 'automata knowledge', 'automata lrb', 'automata process', 'big', 'extension', 'big extra', 'certain', 'certain vagueness', 'computation', 'computation introduce', 'computations', 'devices', 'introduce', 'establish', 'establish extension', 'instead strings', 'kind', 'introduce new', 'involved', 'state vague', 'strings fuzzy', 'strings input', 'subsets', 'subsets input', 'symbols', 'symbols fuzzy', 'uncertain', 'uncertain worth', 'uncertainty', 'uncertainty involved', 'vague', 'vague uncertain', 'vagueness', 'vagueness uncertainty', 'values certain', 'values computing', 'values fuzzy', 'values price', 'words classical', 'words establish', 'words implemented', 'words principle', 'state', 'serve formal', 'serve', 'model computing', 'involved process', 'worth', 'kind fuzzy', 'knowledge', 'knowledge state', 'like', 'like classical', 'lrb', 'lrb abstract', 'model', 'new fuzzy', 'rrb devices', 'new kind', 'noting', 'noting like', 'price', 'price big', 'principle computing', 'principle indicates', 'process computation', 'process strings', 'rrb', 'abstract']",0.043859649122807015,0.8333333333333334,0.08333333333333333,6,114
"['circuit models', 'parameter estimation', 'frequency response', 'series resistance', 'linear regression', 'lossy inductance', 'spice', 'lossless inductor']","['frequency', 'voice coil', 'coil', 'model', 'voice', 'losses', 'inductor', 'inductance', 'presented', 'mmf', 'loudspeaker voice', 'loudspeaker', 'frequency response', 'response', 'frequency dependent', 'flux mmf', 'flux', 'dependent', 'data', 'core', 'circuit', 'ratio', 'assumption', 'separated', 'separate element', 'effects', 'effects voice', 'element', 'element shown', 'elements', 'elements derived', 'estimation', 'estimation effect', 'example', 'example presented', 'experimental', 'experimental data', 'expressions', 'expressions elements', 'extracting', 'extracting model', 'treated', 'technique described', 'technique', 'sup constant', 'sup', 'illustrate', 'illustrate effects', 'spice example', 'inductance losses', 'inductance loudspeaker', 'spice', 'effect frequency', 'effect', 'driver', 'typical driver', 'assumption ratio', 'varies omega', 'circuit model', 'circuit models', 'varies', 'coil inductance', 'coil inductor', 'coil spice', 'composed', 'composed lossless', 'constant', 'constant linear', 'core flux', 'described extracting', 'core frequency', 'typical', 'data experimental', 'data presented', 'dependence', 'dependence leads', 'treated separate', 'dependent mathematical', 'dependent small', 'derived', 'derived assumption', 'described', 'inductor losses', 'inductor require', 'inductor resistor', 'ratio core', 'operation', 'operation dependence', 'parallel', 'parallel frequency', 'parameter', 'parameter estimation', 'parameters', 'parameters measured', 'series resistance', 'presented illustrate', 'presented justify', 'series', 'ratio flux', 'omega', 'regression', 'regression technique', 'require', 'require ratio', 'resistance', 'resistance separated', 'resistor', 'resistor parallel', 'separated treated', 'response series', 'response typical', 'separate', 'omega sup', 'models parameter', 'justify', 'lossy inductance', 'justify model', 'leads', 'leads circuit', 'linear', 'linear regression', 'small signal', 'losses circuit', 'losses frequency', 'losses inductor', 'small', 'lossless inductor', 'lossy', 'signal operation', 'models', 'signal', 'mathematical', 'mathematical expressions', 'measured', 'measured data', 'shown losses', 'mmf core', 'mmf varies', 'shown', 'model composed', 'model lossy', 'model parameters', 'lossless']",0.055944055944055944,1.0,0.10596026490066224,8,143
"['entrepreneurs in action', 'traditional schooling', 'america', 'entrepreneurial instincts', 'internet', 'traditional subject areas', 'elementary school', 'university level courses']","['program', 'problem', 'action', 'level', 'traditional', 'entrepreneurs action', 'entrepreneurs', 'creative', 'creative entrepreneurial', 'delivered', 'delivered internet', 'details', 'courses authors', 'details explained', 'different', 'different approach', 'education', 'education involves', 'elementary', 'efficacy', 'efficacy program', 'control characteristics', 'elementary school', 'entrepreneurial', 'entrepreneurial instincts', 'explained', 'explained elementary', 'explores', 'explores different', 'instincts', 'instincts children', 'instruction', 'courses', 'control', 'internet', 'compliance control', 'action program', 'action web', 'activities', 'activities undertaken', 'america', 'america built', 'approach', 'approach education', 'areas', 'areas process', 'article', 'article explores', 'authors', 'authors outline', 'based', 'based instruction', 'built', 'built systems', 'called', 'called entrepreneurs', 'capturing', 'capturing student', 'case', 'case model', 'characteristics', 'characteristics stifle', 'children', 'children subjected', 'compliance', 'instruction delivered', 'web case', 'internet called', 'schooling america', 'seeks involve', 'solving', 'solving activities', 'stifle', 'stifle creative', 'student', 'student use', 'students', 'students problem', 'subject', 'subject areas', 'subjected', 'subjected tactics', 'systems', 'systems compliance', 'tactics', 'tactics article', 'test', 'test efficacy', 'traditional schooling', 'traditional subject', 'undertaken', 'undertaken program', 'university', 'university level', 'use', 'use problem', 'seeks', 'schooling', 'web', 'school university', 'involve students', 'involves', 'involves capturing', 'learning', 'learning traditional', 'level courses', 'model', 'model traditional', 'outline', 'outline plans', 'outset', 'outset promote', 'plans', 'plans test', 'problem outset', 'problem project', 'problem solving', 'process', 'process problem', 'program details', 'program level', 'program seeks', 'project', 'project based', 'promote', 'promote learning', 'school', 'involve']",0.0390625,0.625,0.07352941176470588,8,128
"['computationally demanding application', 'modular design', 'data analysis software', 'clinical diagnosis', 'dedicated software', 'automatic data exchange', 'grams', 'matlab', 'linear discriminant analysis']","['analysis', 'data', 'data analysis', 'raman', 'software', 'design', 'real time', 'time', 'spectra', 'real', 'raman spectra', 'signal', 'signal processing', 'implementation', 'vivo raman', 'application', 'vivo', 'program', 'processing', 'based', 'dedicated software', 'data acquisition', 'custom data', 'custom', 'computationally demanding', 'computationally', 'data exchange', 'dedicated', 'component analysis', 'demands', 'demanding', 'demanding application', 'discriminant analysis', 'discriminant', 'different applications', 'different', 'diagnosis demands', 'diagnosis', 'developing custom', 'developing', 'designed array', 'designed', 'design providing', 'design implementation', 'design based', 'demands dedicated', 'clinically relevant', 'component', 'classification', 'clinically', 'array based', 'acquisition analysis', 'allows', 'allows real', 'analysis enabling', 'analysis linear', 'analysis program', 'analysis raman', 'analysis routines', 'analysis software', 'application classification', 'application vivo', 'applications', 'applications implementation', 'array', 'automatic', 'clinical diagnosis', 'automatic data', 'available', 'available real', 'based automatic', 'based calculations', 'basis', 'basis vivo', 'calculations', 'calculations data', 'characterization', 'characterization basis', 'enabling clinically', 'classification skin', 'clinical', 'enabling', 'grams', 'exchange', 'routines different', 'software package', 'software modular', 'skin spectra', 'skin', 'rrb data', 'rrb', 'routines', 'exchange grams', 'relevant parameters', 'relevant', 'raman spectroscopy', 'providing great', 'providing', 'program matlab', 'software perform', 'spectra application', 'spectra design', 'spectra using', 'spectroscopic', 'spectroscopic data', 'spectroscopy', 'spectroscopy clinical', 'subsequent', 'subsequent lrb', 'time design', 'time signal', 'time tissue', 'tissue', 'tissue characterization', 'using', 'using principal', 'program designed', 'processing subsequent', 'processing data', 'lrb multivariate', 'extracted', 'extracted available', 'flexibility', 'flexibility developing', 'grams spectroscopic', 'great', 'great flexibility', 'illustrated', 'illustrated computationally', 'implementation illustrated', 'implementation software', 'linear', 'linear discriminant', 'lrb', 'matlab', 'principal component', 'matlab program', 'modular', 'modular design', 'multivariate', 'multivariate rrb', 'necessary', 'necessary signal', 'package', 'package allows', 'parameters', 'parameters extracted', 'perform', 'perform necessary', 'principal', 'acquisition']",0.033112582781456956,0.5555555555555556,0.06250000000000001,9,151
"['ohio state university libraries', 'shelving', 'climate control system', 'stored materials', 'patrons', 'online catalog record', 'remote location', 'courier deliveries']","['storage', 'university libraries', 'shelving', 'libraries', 'university', 'high density', 'high', 'materials', 'facility', 'ohio', 'ohio state', 'density', 'patrons', 'remote', 'item', 'storage facility', 'state university', 'state', 'depository article', '9000 square', 'describes', 'describes high', 'extends', 'extends life', '9000', 'facility bring', 'facility operated', 'feet', 'book', 'feet shelving', 'foot', 'foot tall', '30', '1995 capacity', 'house', '1995', 'house nearly', '12 times', 'informs', 'informs patrons', '30 foot', 'depository', 'book storage', 'climate', 'books', 'books size', 'bring', 'bring requested', 'capacity', 'capacity house', 'article describes', 'catalog', 'catalog record', 'climate control', 'density site', 'article', 'control', 'control extends', 'courier', 'item informs', 'delay', 'deliveries', 'deliveries storage', 'density remote', 'courier deliveries', 'libraries opened', 'item located', 'items', 'regular', 'regular courier', 'remote location', 'remote storage', 'requested', 'requested materials', 'shelving books', 'shelving sophisticated', 'site', 'site book', 'size', 'size 30', 'sophisticated', 'sophisticated climate', 'square', 'square feet', 'storage ohio', 'stored', 'stored materials', 'tall', 'tall shelving', 'times', 'times online', 'record item', 'record', 'patrons minimal', 'million', 'items 9000', 'libraries depository', 'life', 'life stored', 'located', 'located remote', 'location', 'location regular', 'materials 12', 'materials patrons', 'million items', 'patrons item', 'minimal', 'minimal delay', 'nearly', 'nearly million', 'online', 'online catalog', 'opened', 'opened 1995', 'operated', 'operated ohio', '12']",0.0423728813559322,0.625,0.07936507936507936,8,118
"['substructural molecular fragments method', 'stability constants', 'complexation', 'alkali cations', 'macrocyclic effect', 'computational models', 'different fragment sets', 'nonlinear fitting equations']","['sup', 'lrb', 'rrb', 'ethers', 'macrocyclic', 'crown ethers', 'crown', 'macrocyclic effect', 'effect', 'sup rrb', 'method', 'cs sup', 'cs', 'applied', 'na', 'fragments method', 'constants', 'na sup', 'molecular fragments', 'molecular', 'data', 'sets', 'stability', 'studied', 'substructural molecular', 'substructural', 'fragments', 'compounds', 'stability constants', 'cyclicity descriptor', 'earlier studied', 'compounds account', 'estimated', 'compounds open', 'equations applied', 'equations', 'effect function', 'effect crown', 'effect complexation', 'comput', 'comput sci', 'computational', 'computational models', 'earlier', 'cyclicity', 'constants lrb', 'constants macrocyclic', 'descriptor', 'containing 69', 'coupled', 'different fragment', 'coupled linear', 'different', 'data sets', 'data reported', 'descriptor used', 'containing', 'work macrocyclic', 'complexes crown', '847', 'agreement', 'additional cyclicity', 'additional', 'account macrocyclic', 'account', '858 rrb', '858', '847 858', '69 lrb', 'complexes', '69', '40 847', '40', '31 lrb', '31', '2000 40', '2000', '123 lrb', 'agreement experimental', 'alkali', 'alkali cations', 'analogues', 'complexation crown', 'complexation', 'chem inf', 'chem', 'chain analogues', 'chain', 'cations using', 'cations', 'cation ligand', 'cation', 'assessment macrocyclic', 'assessment', 'assess stability', 'assess', 'applied data', 'applied assess', 'analogues good', 'estimated studied', 'fitting', 'ethers additional', 'ethers alkali', 'sci', 'rrb compounds', 'rrb complexes', 'rrb applied', 'rrb 31', 'rrb 123', 'reported earlier', 'reported', 'quantitatively estimated', 'quantitatively', 'predicted stability', 'predicted', 'polyethers glymes', 'polyethers', 'open chain', 'open', 'nonlinear fitting', 'sci 2000', 'sets containing', 'sets coupled', 'used', 'wipff chem', 'wipff', 'varnek wipff', 'varnek', 'using substructural', 'using', 'used predicted', 'sup sup', 'seven', 'sup methanol', 'sup cs', 'studied experimentally', 'studied crown', 'solov ev', 'solov', 'seven computational', 'nonlinear', 'models including', 'models', 'fitting equations', 'good', 'glymes na', 'glymes', 'function cation', 'function', 'fragment sets', 'fragment', 'work', 'including', 'experimentally work', 'experimentally', 'experimental data', 'experimental', 'ev varnek', 'ev', 'ethers polyethers', 'good agreement', 'including different', 'method substructural', 'lrb logk', 'method lrb', 'methanol seven', 'methanol', 'macrocyclic compounds', 'lrb sup', 'lrb solov', 'lrb na', 'lrb cs', 'inf', 'logk rrb', 'logk', 'linear nonlinear', 'linear', 'ligand quantitatively', 'ligand', 'inf comput', '123']",0.027624309392265192,0.625,0.0529100529100529,8,181
"['digital collections', 'oac', 'future uses', 'user defined virtual collections', 'history', 'online archive of california', 'user needs', 'digital resource', 'professional standards', 'system architecture', 'interface design', 'user tools', 'digital environment']","['digital', 'user', 'collections', 'oac', 'development', 'digital collections', 'architecture', 'description', 'description encoding', 'design', 'design need', 'development issues', 'development online', 'digital environment', 'digital resource', 'describes', 'encoding', 'encoding architecture', 'environment', 'exploration', 'exploration user', 'explored', 'explored include', 'factors', 'factors digital', 'future', 'future uses', 'describes history', 'defined virtual', 'history recent', 'building digital', 'architecture interface', 'archive', 'archive california', 'archivists', 'archivists interpreters', 'article', 'article describes', 'build', 'build digital', 'building', 'california', 'defined', 'california lrb', 'collaborations', 'collaborations build', 'collections article', 'collections oac', 'collections reliance', 'context', 'context exploration', 'current', 'current strategies', 'history', 'virtual collections', 'include', 'virtual', 'resource', 'resource development', 'role', 'role archivists', 'rrb', 'rrb stating', 'standards', 'standards description', 'stating', 'stating usability', 'strategies', 'strategies view', 'tools', 'tools role', 'usability', 'usability user', 'user defined', 'user needs', 'user tools', 'uses', 'uses providing', 'view', 'view future', 'reliance professional', 'reliance', 'recent development', 'needs', 'interface', 'interface design', 'interpreters', 'interpreters digital', 'issues', 'issues explored', 'lrb', 'lrb oac', 'need', 'need user', 'needs primary', 'recent', 'oac current', 'oac rrb', 'online', 'online archive', 'primary', 'primary factors', 'professional', 'professional standards', 'providing', 'providing context', 'include collaborations']",0.09345794392523364,0.7692307692307693,0.16666666666666666,13,107
